x,y
-0.2139999999999999,0.6220000000000001
0.054,-0.736
0.1279999999999999,-0.278
0.328,0.688
0.6539999999999999,-0.274
0.1299999999999999,-0.738
0.3660000000000001,0.266
0.6339999999999999,-0.694
-0.604,-0.796
-0.5640000000000001,-0.796
-0.4519999999999999,0.6539999999999999
0.4379999999999999,0.2179999999999999
-0.408,0.2239999999999999
-0.3319999999999999,0.266
-0.374,-0.766
0.692,-0.616
-0.6659999999999999,0.694
-0.4439999999999999,-0.482
-0.3279999999999999,-0.272
-0.722,-0.69
0.2039999999999999,0.1599999999999999
0.084,-0.3379999999999999
0.4179999999999999,-0.6639999999999999
0.6200000000000001,0.098
0.1240000000000001,-0.2279999999999999
0.246,0.266
0.5960000000000001,0.69
0.6000000000000001,-0.6639999999999999
-0.486,0.272
0.52,-0.168
-0.29,-0.3279999999999999
-0.0799999999999999,-0.484
-0.17,-0.27
0.484,-0.1139999999999999
0.294,-0.2279999999999999
0.694,-0.6579999999999999
0.4399999999999999,0.1619999999999999
-0.626,-0.616
-0.3279999999999999,-0.386
-0.2019999999999999,-0.482
-0.3299999999999999,0.33
-0.746,0.484
-0.366,-0.426
0.6220000000000001,0.32
0.5880000000000001,0.2139999999999999
-0.17,-0.74
0.6839999999999999,-0.274
0.004,-0.796
-0.2099999999999999,-0.1139999999999999
0.3660000000000001,0.324
-0.048,0.2199999999999999
0.4399999999999999,0.264
-0.72,0.3819999999999999
-0.808,-0.892
-0.494,0.6559999999999999
-0.562,0.6599999999999999
0.746,-0.69
-0.368,-0.482
0.1719999999999999,-0.2299999999999999
-0.772,-0.688
0.248,-0.1139999999999999
0.3340000000000001,-0.7
0.4099999999999999,-0.2319999999999999
0.5900000000000001,-0.2279999999999999
-0.636,0.694
0.1679999999999999,0.326
0.6200000000000001,-0.0699999999999999
0.1679999999999999,0.69
0.48,0.264
-0.5900000000000001,-0.562
-0.046,-0.386
0.2039999999999999,0.054
0.6859999999999999,-0.172
0.4159999999999999,-0.622
0.55,0.1
-0.656,0.326
0.6240000000000001,-0.2279999999999999
0.6539999999999999,-0.17
-0.124,-0.43
-0.4439999999999999,0.1060000000000001
-0.2079999999999999,-0.2259999999999999
-0.294,0.2239999999999999
-0.532,0.6599999999999999
-0.006,0.73
0.524,0.052
0.258,-0.74
0.2079999999999999,-0.174
0.6859999999999999,-0.3279999999999999
-0.7,-0.796
0.6240000000000001,-0.168
-0.522,-0.43
-0.804,-0.85
-0.3359999999999999,0.6160000000000001
0.3660000000000001,0.1
0.084,-0.384
0.048,-0.272
0.768,0.474
0.552,-0.2279999999999999
-0.372,0.1060000000000001
-0.41,0.1679999999999999
-0.3319999999999999,-0.766
0.552,-0.1119999999999999
-0.252,0.104
-0.4419999999999999,-0.384
0.29,-0.1159999999999999
-0.124,-0.486
0.794,0.688
0.6519999999999999,-0.1139999999999999
-0.78,-0.8260000000000001
-0.0799999999999999,-0.432
0.6599999999999999,-0.6579999999999999
-0.3259999999999999,-0.3279999999999999
-0.25,-0.17
0.4519999999999999,-0.6619999999999999
0.002,-0.3319999999999999
-0.784,0.736
0.6859999999999999,0.1619999999999999
-0.0819999999999999,-0.74
0.004,-0.488
-0.746,0.3839999999999999
-0.4539999999999999,0.692
0.1279999999999999,-0.3299999999999999
-0.292,-0.272
0.252,-0.28
-0.602,-0.768
0.004,-0.428
0.792,-0.692
-0.25,-0.3279999999999999
-0.0819999999999999,-0.3299999999999999
0.246,0.324
-0.602,0.6599999999999999
0.6000000000000001,-0.694
0.328,-0.0659999999999999
-0.176,0.6180000000000001
-0.482,-0.43
0.1659999999999999,0.2159999999999999
0.738,0.3759999999999999
-0.3259999999999999,-0.424
-0.52,0.1080000000000001
-0.624,0.326
0.05,-0.392
-0.704,-0.8280000000000001
-0.594,0.27
-0.52,-0.656
-0.41,-0.43
0.494,-0.696
0.0,-0.2259999999999999
-0.6659999999999999,-0.796
-0.2059999999999999,0.1060000000000001
0.74,0.4159999999999999
0.562,-0.6639999999999999
0.292,0.322
-0.554,0.326
-0.25,0.1659999999999999
-0.2099999999999999,-0.3299999999999999
-0.048,-0.2259999999999999
-0.172,-0.2279999999999999
0.484,-0.0679999999999999
0.1719999999999999,-0.1119999999999999
-0.806,-0.868
0.4119999999999999,-0.1139999999999999
0.716,-0.2199999999999999
-0.292,0.33
0.052,-0.7
0.08,0.2199999999999999
0.2019999999999999,0.264
0.1220000000000001,0.2179999999999999
-0.6859999999999999,-0.562
-0.69,-0.614
0.48,0.1559999999999999
-0.6859999999999999,-0.528
-0.41,0.06
-0.634,0.6619999999999999
-0.52,-0.48
-0.2099999999999999,0.6619999999999999
-0.372,0.1679999999999999
0.526,-0.6619999999999999
-0.294,0.1639999999999999
-0.692,0.3819999999999999
0.248,0.054
0.712,-0.0719999999999999
0.5920000000000001,-0.0659999999999999
0.3680000000000001,-0.2299999999999999
0.4519999999999999,-0.698
-0.726,-0.792
-0.25,-0.428
0.258,-0.698
-0.26,0.6220000000000001
0.71,-0.1119999999999999
0.042,0.326
0.482,-0.168
0.2059999999999999,-0.0659999999999999
0.1659999999999999,0.052
-0.624,0.2219999999999999
-0.5860000000000001,-0.428
-0.6619999999999999,0.6160000000000001
0.002,-0.39
0.77,0.52
0.77,-0.484
-0.044,-0.428
-0.408,0.1060000000000001
0.326,0.102
0.55,0.2159999999999999
-0.126,-0.27
-0.5640000000000001,0.692
-0.41,0.268
0.712,-0.168
0.6220000000000001,-0.1119999999999999
0.324,0.1579999999999999
0.1240000000000001,-0.168
-0.17,-0.482
0.4119999999999999,-0.17
-0.25,-0.382
0.1659999999999999,0.266
-0.248,-0.482
0.288,-0.0679999999999999
0.3,-0.6599999999999999
0.328,-0.1159999999999999
-0.294,0.102
-0.25,-0.738
-0.2079999999999999,-0.27
0.5920000000000001,0.098
-0.3319999999999999,0.1639999999999999
0.714,0.262
-0.624,-0.48
0.2039999999999999,0.102
-0.4419999999999999,-0.428
-0.124,-0.738
0.4079999999999999,0.268
-0.562,0.6140000000000001
0.256,-0.6639999999999999
0.1339999999999999,-0.698
0.254,-0.624
0.6499999999999999,-0.0739999999999999
0.4419999999999999,0.102
-0.6619999999999999,-0.764
-0.292,-0.17
-0.522,0.33
0.3640000000000001,-0.3299999999999999
-0.552,-0.424
0.1699999999999999,-0.17
-0.4459999999999999,0.6120000000000001
0.714,0.2159999999999999
-0.368,-0.3279999999999999
0.6479999999999999,0.1619999999999999
0.6479999999999999,0.1
-0.0839999999999999,-0.698
-0.556,0.1659999999999999
-0.294,0.062
-0.718,0.4259999999999999
0.4099999999999999,-0.0659999999999999
0.1739999999999999,-0.7
0.5920000000000001,-0.17
-0.726,0.6579999999999999
0.74,-0.2219999999999999
-0.556,0.2239999999999999
-0.632,0.6140000000000001
0.4419999999999999,-0.166
0.518,0.322
-0.2099999999999999,-0.74
0.1699999999999999,-0.0659999999999999
0.4059999999999999,0.2179999999999999
-0.626,0.3799999999999999
0.3340000000000001,-0.6619999999999999
0.6839999999999999,0.268
-0.2059999999999999,-0.384
-0.17,-0.386
-0.5880000000000001,-0.482
-0.13,0.6200000000000001
-0.374,-0.734
0.054,-0.6679999999999999
-0.798,0.694
-0.776,0.5700000000000001
0.294,-0.622
-0.624,-0.426
-0.298,-0.738
-0.25,-0.1099999999999999
0.6240000000000001,0.2139999999999999
-0.696,0.6180000000000001
0.74,0.32
-0.3299999999999999,0.066
-0.486,0.2259999999999999
0.3680000000000001,0.052
-0.294,-0.426
0.5900000000000001,0.05
-0.4499999999999999,-0.764
0.3,-0.698
0.55,0.052
-0.624,0.268
-0.624,0.1639999999999999
0.4079999999999999,0.052
-0.25,-0.0659999999999999
-0.718,-0.53
-0.368,-0.2259999999999999
-0.128,-0.2279999999999999
0.3700000000000001,-0.0679999999999999
-0.048,-0.272
-0.292,-0.1079999999999999
0.6539999999999999,-0.2239999999999999
0.518,0.102
0.56,-0.616
-0.776,0.528
-0.292,-0.384
0.722,-0.688
0.55,0.1579999999999999
0.3759999999999999,-0.6619999999999999
0.2119999999999999,-0.7
-0.364,-0.272
0.77,-0.384
0.6499999999999999,0.2119999999999999
-0.522,0.27
0.2039999999999999,0.2139999999999999
-0.29,-0.2339999999999999
0.6240000000000001,0.266
-0.7,0.6579999999999999
0.4059999999999999,0.102
-0.6579999999999999,0.3819999999999999
0.6319999999999999,-0.6579999999999999
-0.3319999999999999,-0.6599999999999999
-0.252,0.058
-0.3279999999999999,-0.2299999999999999
-0.69,0.324
0.4059999999999999,0.1579999999999999
-0.53,0.6160000000000001
0.086,-0.6619999999999999
-0.522,0.2259999999999999
0.5900000000000001,-0.006
0.6240000000000001,0.1559999999999999
-0.2079999999999999,-0.168
0.6200000000000001,-0.006
0.3779999999999999,-0.698
0.3700000000000001,-0.172
0.768,0.4199999999999999
-0.52,0.064
0.326,0.054
-0.0839999999999999,-0.6639999999999999
0.3680000000000001,0.1579999999999999
-0.482,-0.3299999999999999
-0.6,0.6200000000000001
-0.2039999999999999,-0.43
0.4439999999999999,-0.0659999999999999
-0.754,0.696
0.1639999999999999,0.1
0.2099999999999999,-0.6599999999999999
-0.248,-0.2299999999999999
-0.006,0.266
-0.594,0.2239999999999999
0.248,0.102
0.248,-0.006
0.492,-0.656
0.2079999999999999,-0.1119999999999999
-0.122,0.1619999999999999
-0.482,-0.38
-0.406,-0.272
0.5940000000000001,-0.618
-0.52,-0.38
0.6859999999999999,0.2139999999999999
-0.6579999999999999,-0.614
-0.168,0.104
-0.294,-0.6579999999999999
-0.634,-0.766
-0.6639999999999999,0.6539999999999999
-0.688,-0.478
0.1319999999999999,-0.6619999999999999
-0.488,-0.6599999999999999
-0.3279999999999999,-0.17
0.1759999999999999,-0.624
-0.796,-0.764
-0.126,-0.166
-0.6579999999999999,-0.692
0.798,-0.76
-0.004,0.324
-0.4439999999999999,0.064
-0.006,0.2219999999999999
-0.482,0.064
-0.372,-0.6599999999999999
-0.124,-0.3279999999999999
0.74,0.262
0.6859999999999999,-0.0719999999999999
0.516,-0.0679999999999999
0.044,-0.2239999999999999
-0.2079999999999999,-0.6599999999999999
0.74,0.2139999999999999
-0.4439999999999999,0.2239999999999999
0.1759999999999999,-0.6639999999999999
0.69,-0.1139999999999999
0.1659999999999999,0.1559999999999999
0.48,0.2179999999999999
0.518,0.1559999999999999
0.49,-0.62
0.246,0.1579999999999999
-0.776,0.48
-0.594,0.1639999999999999
-0.752,0.6579999999999999
-0.17,-0.172
-0.486,0.1659999999999999
0.768,-0.27
-0.716,0.268
-0.004,0.3819999999999999
-0.752,-0.796
-0.6579999999999999,-0.428
0.4099999999999999,-0.01
0.74,-0.168
-0.656,0.1599999999999999
0.002,-0.274
0.5880000000000001,0.1579999999999999
-0.556,0.1060000000000001
0.4499999999999999,-0.624
0.6180000000000001,0.05
0.6479999999999999,0.052
-0.38,0.6180000000000001
-0.746,0.4239999999999999
-0.3299999999999999,-0.694
0.77,-0.422
-0.622,-0.384
0.4439999999999999,-0.014
-0.252,-0.698
-0.0799999999999999,-0.162
0.006,-0.6639999999999999
0.04,0.2199999999999999
-0.522,0.1659999999999999
0.6299999999999999,-0.62
0.2059999999999999,-0.006
-0.52,-0.272
-0.656,-0.386
0.288,0.054
-0.484,-0.2239999999999999
-0.552,-0.2259999999999999
0.326,-0.008
-0.406,-0.3259999999999999
0.2099999999999999,-0.624
-0.3339999999999999,-0.734
-0.624,0.1080000000000001
-0.4439999999999999,-0.274
-0.4439999999999999,0.1679999999999999
-0.4419999999999999,-0.1079999999999999
-0.49,-0.734
-0.25,-0.6599999999999999
-0.69,0.268
0.078,-0.166
-0.3299999999999999,0.002
-0.124,-0.386
-0.17,-0.6639999999999999
-0.4419999999999999,-0.2219999999999999
0.3700000000000001,-0.008
0.552,-0.006
-0.516,-0.2239999999999999
-0.746,0.328
0.528,-0.624
-0.656,0.27
-0.6,-0.736
-0.556,0.066
0.1200000000000001,0.1559999999999999
0.086,-0.622
-0.046,-0.74
-0.554,0.27
0.738,0.102
0.768,-0.3279999999999999
-0.2119999999999999,-0.0659999999999999
-0.37,-0.1079999999999999
0.482,0.102
0.6839999999999999,0.052
-0.492,0.6220000000000001
-0.174,-0.1119999999999999
0.486,0.052
0.716,0.102
0.74,-0.1119999999999999
-0.0799999999999999,-0.2259999999999999
0.792,0.6539999999999999
0.4439999999999999,0.052
-0.0779999999999999,0.1579999999999999
-0.626,-0.692
0.74,-0.272
0.3779999999999999,-0.628
-0.484,0.104
-0.654,0.1080000000000001
-0.3279999999999999,-0.1079999999999999
0.516,0.2159999999999999
-0.374,0.062
-0.37,-0.166
0.004,-0.738
-0.4439999999999999,-0.168
-0.692,-0.69
-0.522,-0.694
-0.2079999999999999,0.06
-0.412,-0.696
-0.408,-0.1099999999999999
-0.528,-0.738
0.1200000000000001,-0.1059999999999999
-0.046,-0.3299999999999999
0.796,-0.73
-0.554,-0.274
-0.554,-0.382
-0.124,-0.6639999999999999
-0.4439999999999999,-0.3319999999999999
-0.52,-0.3279999999999999
-0.624,-0.2219999999999999
-0.486,-0.1099999999999999
-0.412,-0.6599999999999999
-0.696,-0.764
-0.124,-0.698
-0.41,-0.734
-0.5920000000000001,0.1080000000000001
0.792,-0.6579999999999999
-0.292,-0.0639999999999999
-0.742,-0.5640000000000001
-0.56,-0.736
-0.292,0.002
-0.5900000000000001,-0.2219999999999999
-0.72,0.326
-0.48,-0.058
0.712,0.002
-0.6619999999999999,-0.738
-0.742,-0.528
-0.044,-0.158
0.77,-0.17
-0.772,-0.612
-0.724,-0.734
-0.6859999999999999,-0.424
-0.654,-0.276
-0.408,-0.2279999999999999
-0.776,-0.762
-0.75,-0.762
0.518,-0.006
-0.554,-0.058
0.484,-0.01
-0.6839999999999999,-0.384
-0.6579999999999999,0.2239999999999999
-0.296,-0.694
-0.622,-0.3259999999999999
-0.69,0.1100000000000001
-0.748,-0.734
-0.168,-0.696
0.688,0.102
-0.5880000000000001,-0.3259999999999999
-0.372,-0.058
0.6499999999999999,-0.004
-0.552,-0.1059999999999999
-0.482,-0.166
-0.4479999999999999,-0.732
-0.716,0.1659999999999999
0.288,-0.008
-0.3299999999999999,-0.062
0.3320000000000001,-0.626
-0.716,-0.43
-0.5860000000000001,-0.386
-0.554,-0.3299999999999999
-0.694,-0.736
0.712,0.1619999999999999
-0.774,0.3819999999999999
-0.406,-0.162
-0.4459999999999999,-0.6599999999999999
0.6859999999999999,-0.004
-0.632,-0.736
-0.5900000000000001,-0.1059999999999999
-0.8,-0.8260000000000001
-0.046,0.1599999999999999
0.1679999999999999,-0.004
-0.254,0.0
-0.624,-0.164
-0.716,0.1080000000000001
0.79,-0.614
-0.718,0.2219999999999999
-0.518,-0.168
-0.484,-0.266
0.768,0.3759999999999999
-0.044,-0.696
-0.2099999999999999,-0.698
-0.69,0.1619999999999999
-0.408,0.002
-0.5920000000000001,0.064
-0.624,-0.1059999999999999
-0.69,0.066
-0.4459999999999999,-0.696
-0.372,-0.698
0.712,0.052
-0.69,0.2219999999999999
-0.778,-0.792
-0.522,-0.056
0.742,-0.0679999999999999
0.74,0.1599999999999999
-0.168,0.062
-0.652,-0.2199999999999999
-0.792,-0.73
-0.624,0.064
-0.714,-0.39
0.04,-0.162
-0.17,-0.0659999999999999
-0.556,-0.696
-0.77,-0.528
-0.598,-0.696
-0.6859999999999999,-0.3299999999999999
-0.654,-0.478
-0.726,-0.762
-0.738,-0.43
-0.716,-0.474
-0.1139999999999999,0.054
-0.374,0.0
-0.77,-0.5660000000000001
-0.552,-0.164
-0.488,-0.698
-0.744,0.1639999999999999
-0.52,-0.1079999999999999
0.004,-0.698
-0.622,-0.272
-0.122,-0.1059999999999999
0.1120000000000001,-0.06
-0.74,-0.476
-0.408,-0.056
-0.482,0.002
0.77,-0.2219999999999999
-0.746,0.2199999999999999
-0.774,0.4219999999999999
0.77,0.322
-0.654,-0.3239999999999999
-0.5860000000000001,-0.272
-0.622,-0.058
-0.742,-0.386
-0.5900000000000001,-0.166
0.1180000000000001,0.096
0.1319999999999999,-0.622
-0.714,-0.3259999999999999
-0.744,0.268
-0.5900000000000001,-0.06
-0.4419999999999999,-0.056
-0.554,0.004
-0.744,0.1100000000000001
-0.772,0.326
-0.654,0.062
-0.1139999999999999,0.098
0.002,-0.16
0.768,-0.1119999999999999
-0.4439999999999999,0.002
-0.716,-0.1039999999999999
-0.5920000000000001,0.006
-0.688,-0.056
-0.744,-0.272
-0.768,-0.43
-0.6839999999999999,-0.162
-0.652,-0.168
-0.714,-0.2219999999999999
0.1160000000000001,0.052
-0.792,-0.692
-0.6859999999999999,-0.1059999999999999
-0.744,-0.3259999999999999
-0.654,0.01
-0.772,0.2199999999999999
-0.714,-0.16
-0.656,-0.058
-0.654,-0.1079999999999999
-0.6839999999999999,-0.2179999999999999
-0.77,-0.482
-0.716,0.066
-0.6839999999999999,-0.272
-0.2099999999999999,0.002
-0.794,0.5680000000000001
-0.716,-0.056
-0.714,-0.268
-0.79,-0.656
-0.624,0.01
-0.742,-0.1039999999999999
-0.522,0.002
0.764,0.26
-0.714,0.008
0.074,0.1479999999999999
0.792,-0.5680000000000001
-0.69,0.008
0.734,0.054
0.79,0.6120000000000001
-0.746,0.068
-0.772,0.1100000000000001
0.038,0.1479999999999999
-0.772,0.27
-0.77,0.1679999999999999
-0.744,-0.2199999999999999
-0.742,-0.158
-0.79,-0.614
-0.77,-0.386
-0.168,0.0
-0.788,-0.524
-0.788,-0.5640000000000001
-0.1159999999999999,-0.062
0.768,0.2159999999999999
-0.766,-0.3239999999999999
-0.768,-0.272
-0.742,-0.058
0.1140000000000001,-0.004
0.738,0.0
-0.768,0.07
-0.77,-0.2199999999999999
-0.004,0.1579999999999999
-0.74,0.006
-0.1139999999999999,0.0
0.766,-0.0659999999999999
-0.772,-0.16
0.764,0.1599999999999999
-0.8136224387782307,0.9041954288380243
-0.7966491078569526,0.9041954288380243
-0.7671691120463117,0.8930287637582361
-0.795309108047378,0.892135430551853
-0.7694024450622693,0.905535428647599
-0.7434957820771606,0.8930287637582361
-0.7443891152835436,0.9050887620444075
-0.7180357856952434,0.9050887620444075
-0.7162491192824773,0.892135430551853
-0.6827491240431125,0.892135430551853
-0.6537157948356631,0.9050887620444075
-0.65282246162928,0.8934754303614276
-0.6202157995962984,0.8943687635678107
-0.6211091328026814,0.905535428647599
-0.5831424715314013,0.9046420954412159
-0.5823389273064599,0.8929151205936924
-0.5496552960026986,0.9049270534660149
-0.5155749283184348,0.906603137122618
-0.5141781919379322,0.8929151205936924
-0.548817254174397,0.8926357733175918
-0.47115871141845167,0.9046477061899143
-0.4379163855624894,0.9060444425704169
-0.4703279925962961,0.8929161667374275
-0.43724156905568556,0.8931965601572631
-0.39798649027869004,0.9066554443093758
-0.396304129759676,0.8943181338366059
-0.35031960890662406,0.9069358377292115
-0.35031960890662406,0.8951593140961129
-0.31639200510650645,0.9083378048283899
-0.31583121826683513,0.8965612811952912
-0.2732114184518114,0.9072162311490471
-0.27293102503197575,0.8971220680349626
-0.22414256998056706,0.8937573469969342
-0.22386217656073137,0.9074966245688827
-0.18685024514242132,0.9086181982482254
-0.18460709778373585,0.8960004943556197
-0.13806179009101271,0.9074966245688826
-0.13750100325134135,0.8940377404167699
-0.08899294161976831,0.9077770179887183
-0.08899294161976831,0.8954397075159483
-0.05422415756014373,0.9072162311490469
-0.05422415756014373,0.8934769535770986
-0.00038862095169275856,0.9052534772101971
-0.0012298012111997825,0.8917945930580844
0.04980180119889438,0.8926357733175914
0.049521407779058696,0.9066554443093755
0.08372940499901188,0.9080574114085539
0.08372940499901188,0.8934769535770984
0.13083549953140652,0.9066554443093755
0.13027471269173516,0.8954397075159481
0.1827082822010077,0.9069358377292112
0.1818671019415007,0.8954397075159481
0.2149535254821112,0.9074966245688825
0.21411234522260414,0.8968416746151266
0.2617792265946701,0.9063750508895398
0.26037725949549173,0.8934769535770984
0.3083245342873934,0.8940377404167698
0.30860492770722914,0.9055338706300325
0.3442148920263608,0.8951593140961123
0.3450560722858679,0.9063750508895395
0.3910405931389198,0.9058142640498681
0.39019941287941273,0.8937573469969338
0.43085645875558665,0.8929161667374268
0.4333799995341078,0.9066554443093752
0.5068430755310565,0.8915141996382483
0.5749786765511272,0.8903926259589057
0.6484417525480761,0.89011223253907
0.6770418813713157,0.8909534127985771
0.7118106654309403,0.8898318391192344
0.7387284337351658,0.8909534127985771
0.7662069888790628,0.9032907232713472
0.794246330862631,0.9030103298515115
0.811069936052772,0.8903926259589058
-0.7963400236127509,0.6572777871479172
-0.7956232079608703,0.6182113341204252
-0.7934727610052285,0.5282509698094114
-0.7931143531792881,0.48058272895935233
-0.7917639051371902,0.42311801903748686
-0.7932029053295545,0.38246626360319663
-0.7914041550890991,0.3259855060528996
-0.790684654992917,0.26878524840642043
-0.7888859047524616,0.22057874196221788
-0.7881664046562794,0.1676954848928315
-0.7870871545120062,0.11049522724635234
-0.7655021516265423,0.005807963251852746
-0.7838494040791866,0.0054482132037616815
-0.7878066546081883,0.06876422166778892
-0.7622644011937226,-0.05894704540453874
-0.7809714036944579,-0.05930679545262982
-0.7655021516265422,-0.10463530151210386
-0.7834896540310954,-0.10463530151210385
-0.7838494040791865,-0.15931730882194556
-0.7842091541272775,-0.21975531690124422
-0.7849286542234597,-0.27227882392253955
-0.7852884042715508,-0.3248023309438348
-0.7860079043677329,-0.3859598391193157
-0.7856481543196419,-0.4309285951306987
-0.7874469045600971,-0.4812936018634476
-0.8093916574936522,-0.9050791585147206
-0.7892456548005525,-0.9050791585147206
-0.7604656509532675,-0.8924879068315335
-0.7381611479716215,-0.8935671569758067
-0.7392403981158946,-0.9072376588032671
-0.7108201443167006,-0.8942866570719887
-0.6770036397961406,-0.9079571588994492
-0.6759243896518674,-0.8946464071200798
-0.644985885516036,-0.8942866570719887
-0.6471443858045823,-0.9075974088513581
-0.6129681312359314,-0.8942866570719887
-0.6147668814763867,-0.9083169089475402
-0.5748346261382786,-0.895365907216262
-0.5744748760901875,-0.9057986586109028
-0.543536371954356,-0.8950061571681709
-0.543176621906265,-0.907237658803267
-0.5064821170009765,-0.9079571588994493
-0.5050431168086121,-0.895725657264353
-0.4643913613743219,-0.8968049074086263
-0.46511086147050407,-0.9061584086589939
-0.4294956067094887,-0.8935671569758067
-0.4302151068056709,-0.906518158707085
-0.3863256009385611,-0.8942866570719886
-0.3870451010347432,-0.9065181587070849
-0.3399178447348139,-0.8932074069277155
-0.3399178447348139,-0.9054389085628116
-0.30574159016616276,-0.8939269070238977
-0.306820840310436,-0.9050791585147206
-0.26005333405859765,-0.9043596584185385
-0.25825458381814237,-0.8939269070238977
-0.21220657766248627,-0.9047194084666293
-0.17443282261292456,-0.9036401583223562
-0.12550681607253988,-0.8935671569758064
-0.12550681607253988,-0.9036401583223562
-0.0837758104939765,-0.8953659072162616
-0.08413556054206758,-0.9068779087551757
-0.044922805300141616,-0.8946464071200796
-0.045642305396323746,-0.9061584086589934
0.009759202009700096,-0.8946464071200795
0.008679951865427027,-0.9068779087551756
0.059044958598175934,-0.8957256572643526
0.05868520855008488,-0.9086766589956309
0.08890421258973422,-0.8960854073124437
0.0892639626378253,-0.9075974088513576
0.13890946927439213,-0.9065181587070845
0.18459772538195718,-0.8957256572643526
0.18567697552623041,-0.9061584086589934
0.2220117303834278,-0.8950061571681704
0.2220117303834278,-0.9061584086589934
0.26734023644290184,-0.8957256572643525
0.2669804863948108,-0.9083169089475397
0.3173454931275597,-0.8960854073124436
0.3177052431756508,-0.9079571588994486
0.3497229974557554,-0.9072376588032665
0.3990087540442312,-0.9075974088513575
0.43534350890142864,-0.8975244075048078
0.43822150928615716,-0.9079571588994486
0.47059901361435286,-0.8968049074086256
0.47203801380671717,-0.9072376588032665
0.5119702691448251,-0.8942866570719881
0.5486647740501136,-0.8953659072162613
0.5792435281378541,-0.8946464071200791
0.5803227782821272,-0.9061584086589933
0.5497440241943868,-0.9072376588032665
0.5137690193852804,-0.9061584086589933
0.6191757834759621,-0.9054389085628112
0.6180965333316889,-0.8924879068315329
0.651913037852249,-0.8939269070238971
0.6544312881888864,-0.9057986586109023
0.6792540415071697,-0.8939269070238971
0.7141497961720029,-0.8928476568796239
0.7422102999231059,-0.9057986586109021
0.7411310497788327,-0.8932074069277149
0.765234303000934,-0.8950061571681702
0.7936545568001281,-0.8950061571681702
0.810203059012317,-0.8950061571681702
0.813067586909886,-0.9079558116507329
0.7935683328823065,-0.5248315797384794
0.7935683328823065,-0.47897222304398723
0.7921239436950784,-0.4211966555548632
0.7899573599142363,-0.3818370502028975
0.7877961890125017,-0.32704054176486375
0.7863735529806202,-0.2704907594975724
0.7867292119885905,-0.22105415738968873
0.7853065759567089,-0.16948360123398276
0.7856622349646794,-0.10937722888698753
0.7845952579407681,-0.06563117090663004
0.7845952579407681,0.0022996996157136906
0.7636113764705154,0.0008770635838321328
0.763255717462545,0.05564855081127161
0.7849509169487385,0.05493723279533082
0.7650340125023969,0.10117290383148102
0.7838839399248273,0.10046158581554022
0.7831726219088866,0.1591453221306539
0.7853065759567088,0.21462812737403414
0.7856622349646792,0.2619307754340955
0.7881518480204719,0.3220371477810907
0.7877961890125016,0.3789425890563525
0.78637355298062,0.4237556240606211
0.7881518480204719,0.4760374982322679
0.7902858020682942,0.5219175102604476
0.7931310741320573,0.5656635682408052
-0.0797984483049421,0.10093396862877402
-0.0797984483049421,0.0538824000674652
-0.0792028588294825,0.00027934727610073873
-0.08218080620678053,-0.05808842131894057
-0.08456316410861894,-0.10216204250295136
-0.04465866925282541,0.10212514757969327
-0.042276311350987,0.05686034744476326
-0.04525425872828501,0.0026617051779391776
-0.04584984820374463,-0.056301652892561754
-0.04525425872828501,-0.10394881092933017
-0.004158584921572284,0.10331632653061246
-0.005349763872491475,0.055073579018384444
-0.0029674059706530365,0.0008749367515603623
-0.0023718164951934684,-0.05689724236802138
1.0541406644970497e-05,-0.10513998988024936
0.038128267836059715,0.09974278967785488
0.0816062995446109,0.09855161072693563
0.03931944678697896,0.05388240006746525
0.038128267836059715,0.001470526227019986
0.040510625737898154,-0.06106636869623858
0.08458424692190891,-0.06047077922077895
0.04229739416427697,-0.11050029515938581
0.08815778377466654,-0.10930911620846659
0.08158176451323723,-0.0015230343520611922
0.08516868411038048,0.05287857953794478
-0.17051214914118162,0.3250785504817765
-0.7863007959782153,0.7683703393380815
