IDx,IDy,Posix,Posiy,accuracy
15,18,-0.29,-0.2339999999999999,
15,19,-0.292,-0.17,
15,20,-0.292,-0.1079999999999999,
15,21,-0.292,-0.0639999999999999,
15,22,-0.292,0.002,
15,23,-0.294,0.062,
15,24,-0.294,0.102,
15,25,-0.294,0.1639999999999999,
15,26,-0.294,0.2239999999999999,
15,27,-0.292,0.268,
15,28,-0.292,0.33,
15,29,-0.292,0.3799999999999999,
15,30,-0.294,0.4259999999999999,
15,31,-0.296,0.484,
15,32,-0.296,0.53,
15,33,-0.298,0.5700000000000001,
15,34,-0.3,0.6180000000000001,
15,35,-0.3,0.6599999999999999,
15,36,-0.3,0.692,
15,37,-0.302,0.732,
15,38,-0.302,0.762,
15,39,-0.306,0.792,
15,40,-0.308,0.8220000000000001,
15,41,-0.312,0.8480000000000001,
15,42,-0.3139999999999999,0.8700000000000001,
15,43,-0.31583121826683513,0.8965612811952912,
15,44,-0.31639200510650645,0.9083378048283899,
16,0,-0.26005333405859765,-0.9043596584185385,
16,1,-0.25825458381814237,-0.8939269070238977,
16,2,-0.258,-0.872,
16,3,-0.256,-0.85,
16,4,-0.254,-0.8240000000000001,
16,5,-0.254,-0.794,
16,6,-0.252,-0.768,
16,7,-0.25,-0.738,
16,8,-0.252,-0.698,
16,9,-0.25,-0.6599999999999999,
16,10,-0.248,-0.624,
16,11,-0.248,-0.5740000000000001,
16,12,-0.248,-0.532,
16,13,-0.248,-0.482,
16,14,-0.25,-0.428,
16,15,-0.25,-0.382,
16,16,-0.25,-0.3279999999999999,
16,17,-0.25,-0.272,
16,18,-0.248,-0.2299999999999999,
16,19,-0.25,-0.17,
16,20,-0.25,-0.1099999999999999,
16,21,-0.25,-0.0659999999999999,
16,22,-0.254,0.0,
16,23,-0.252,0.058,
16,24,-0.252,0.104,
16,25,-0.25,0.1659999999999999,
16,26,-0.252,0.2219999999999999,
16,27,-0.252,0.268,
16,28,-0.252,0.326,
16,29,-0.254,0.3839999999999999,
16,30,-0.252,0.4219999999999999,
16,31,-0.254,0.488,
16,32,-0.256,0.528,
16,33,-0.258,0.5660000000000001,
16,34,-0.26,0.6220000000000001,
16,35,-0.262,0.6599999999999999,
16,36,-0.26,0.692,
